1,Age,Gender,Education,Country,Ethnicity,NScore,EScore,OScore,AScore,CScore,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,LSD,Meth,Mushrooms,Nicotine
1167,35-44,Male,E7,USA,White,32,36,52,48,28,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
1168,25-34,Male,E7,USA,White,41,33,53,41,46,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0
1169,18-24,Male,E4,USA,White,44,38,55,38,34,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0
1170,45-54,Male,E6,USA,White,40,39,45,30,34,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
1171,35-44,Female,E7,USA,White,25,48,55,51,44,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1172,35-44,Male,E5,USA,White,37,36,46,38,43,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1
1173,18-24,Male,E5,USA,White,33,41,39,47,48,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1
1174,18-24,Female,E5,USA,White,40,41,55,47,46,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1175,18-24,Male,E5,USA,Other,36,34,52,41,49,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
1176,25-34,Male,E8,USA,White,39,34,46,37,49,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1177,18-24,Male,E5,USA,Other,23,40,40,48,40,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0
1178,18-24,Male,E5,Other,White,44,39,46,34,35,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0
1179,25-34,Female,E5,USA,White,31,42,47,53,43,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1180,25-34,Female,E8,USA,White,55,43,57,24,32,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1
1181,18-24,Male,E5,USA,White,28,38,42,48,40,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0
1182,18-24,Male,E5,USA,White,34,28,48,39,40,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1183,25-34,Male,E5,Other,White,52,37,42,40,34,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
1184,25-34,Female,E6,Australia,White,40,37,42,56,36,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
1185,18-24,Male,E7,USA,White,31,47,52,41,53,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0
1186,45-54,Male,E2,USA,White,34,31,45,49,44,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0
1187,18-24,Male,E5,USA,White,44,38,50,37,35,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1
1188,18-24,Male,E5,Other,White,26,44,48,47,36,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1
1189,25-34,Female,E7,UK,White,48,38,52,46,42,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1190,55-64,Female,E9,USA,White,32,43,49,40,42,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
1191,18-24,Male,E5,Canada,White,25,49,49,39,42,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1
1192,18-24,Male,E8,USA,White,18,42,51,54,48,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
1193,18-24,Female,E5,USA,White,42,44,49,44,22,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1194,18-24,Male,E4,Canada,White,51,29,49,46,33,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1
1195,18-24,Male,E5,USA,White,14,47,53,53,38,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1
1196,35-44,Male,E7,USA,White,39,41,51,36,45,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1197,18-24,Male,E5,USA,White,45,37,46,40,29,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1
1198,18-24,Male,E5,USA,White,41,38,42,38,38,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1
1199,25-34,Male,E7,Canada,White,27,38,45,30,40,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1200,25-34,Male,E2,USA,White,32,21,41,43,44,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1
1201,18-24,Male,E5,USA,White,55,19,37,45,27,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
1202,25-34,Female,E7,Other,White,37,28,49,49,29,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1203,18-24,Male,E5,USA,White,39,46,57,38,37,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1204,18-24,Male,E5,USA,White,29,45,48,36,36,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0
1205,18-24,Male,E4,USA,Mixed-White/Asian,40,43,44,34,40,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
1206,25-34,Male,E5,USA,White,44,30,49,36,33,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1
1207,18-24,Female,E4,UK,White,26,36,46,29,31,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1208,45-54,Male,E7,UK,White,31,50,55,52,50,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1209,18-24,Male,E6,USA,Other,37,40,51,28,51,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0
1210,18-24,Male,E5,Canada,Mixed-White/Black,22,33,50,36,39,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1
1211,45-54,Male,E7,Australia,White,26,44,43,36,47,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0
1212,18-24,Male,E5,Canada,White,23,47,50,39,36,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
1213,18-24,Male,E5,Other,White,33,32,48,40,34,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
1214,18-24,Female,E5,Canada,White,45,41,50,42,26,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1
1215,18-24,Male,E5,Australia,White,33,41,50,40,42,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1
1216,35-44,Female,E6,UK,White,43,43,36,37,43,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1217,25-34,Male,E6,USA,White,48,36,52,43,35,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1
1218,18-24,Male,E6,Canada,White,34,49,55,44,31,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0
1219,18-24,Male,E5,USA,White,40,44,44,37,42,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1
1220,25-34,Female,E8,USA,White,39,48,45,38,34,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0
1221,18-24,Female,E5,Other,White,24,41,51,35,30,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1
1222,18-24,Female,E6,USA,White,46,46,48,32,35,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1
1223,18-24,Female,E4,USA,White,46,38,47,33,37,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1
1224,18-24,Male,E5,USA,White,33,44,48,40,42,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
1225,25-34,Male,E9,USA,White,31,22,30,42,41,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1226,18-24,Female,E5,USA,White,45,38,46,43,39,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0
1227,18-24,Male,E7,USA,White,42,49,50,44,48,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1
1228,25-34,Female,E7,USA,White,41,44,54,42,31,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1229,35-44,Male,E2,USA,White,47,36,47,47,30,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
1230,18-24,Male,E5,USA,Mixed-White/Black,26,52,54,44,46,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1231,18-24,Female,E4,USA,White,37,41,53,40,41,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1
1232,18-24,Female,E7,Other,Other,46,31,53,29,38,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1
1233,18-24,Female,E5,Other,White,51,37,49,47,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1234,18-24,Male,E7,UK,White,43,37,50,47,41,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
1235,18-24,Male,E5,USA,White,36,32,46,45,46,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1
1236,55-64,Male,E8,USA,White,37,44,50,41,46,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1237,45-54,Female,E8,UK,White,21,45,54,47,42,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1238,18-24,Male,E7,USA,White,36,45,52,40,50,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0
1239,25-34,Male,E4,USA,White,39,42,52,50,36,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1
1240,18-24,Female,E7,UK,White,35,41,49,34,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1241,45-54,Female,E5,UK,White,40,40,48,47,42,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
1242,35-44,Female,E7,UK,White,46,30,43,42,35,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1243,25-34,Female,E7,UK,White,24,45,37,36,41,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1244,45-54,Female,E7,UK,White,27,26,36,52,48,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1245,25-34,Female,E7,UK,White,41,40,39,44,31,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1246,45-54,Female,E7,UK,White,24,51,46,44,54,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1247,45-54,Female,E6,UK,White,24,38,30,53,32,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1248,55-64,Male,E7,UK,White,37,36,40,40,32,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1249,45-54,Female,E6,UK,White,30,38,44,51,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1250,45-54,Female,E8,UK,White,31,39,55,43,48,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
1251,35-44,Female,E8,UK,White,27,39,49,40,49,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1252,45-54,Female,E9,UK,Mixed-White/Asian,43,39,54,40,47,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1253,35-44,Female,E3,UK,White,39,28,32,36,31,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1254,35-44,Female,E7,UK,White,32,31,32,45,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1255,25-34,Female,E7,UK,Other,36,34,44,40,37,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1256,45-54,Female,E7,UK,White,49,35,48,52,43,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1257,35-44,Female,E7,UK,White,26,36,46,34,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1258,25-34,Female,E8,UK,White,50,31,41,37,42,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1259,25-34,Female,E9,UK,White,27,45,42,39,42,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1260,45-54,Female,E8,UK,White,32,34,43,35,41,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1261,45-54,Female,E7,UK,White,29,42,44,45,36,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
1262,25-34,Female,E5,UK,White,50,36,53,50,36,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1263,25-34,Female,E6,UK,White,39,46,39,44,46,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1264,45-54,Female,E7,UK,White,36,39,41,45,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1265,25-34,Female,E6,UK,White,32,34,38,47,42,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1266,35-44,Female,E2,UK,White,28,40,38,41,44,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1267,25-34,Female,E8,UK,White,53,33,44,31,26,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1
1268,35-44,Female,E6,UK,White,37,32,43,47,44,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1269,35-44,Female,E7,UK,White,40,40,38,32,42,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1270,25-34,Female,E8,UK,White,35,37,43,54,44,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1271,25-34,Female,E6,UK,White,24,39,38,49,43,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1
1272,55-64,Female,E7,UK,White,34,39,47,48,38,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1273,35-44,Female,E5,Other,White,52,33,33,48,34,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1274,35-44,Male,E9,Other,White,52,39,52,36,39,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1275,35-44,Female,E8,UK,White,26,41,49,41,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1276,45-54,Female,E6,UK,White,21,35,34,44,53,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
1277,18-24,Male,E5,USA,White,31,47,50,39,33,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1
1278,25-34,Female,E5,USA,Mixed-White/Asian,35,49,58,37,38,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0
1279,35-44,Female,E6,USA,White,25,38,51,49,49,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1280,18-24,Female,E7,UK,Asian,42,41,38,45,38,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1281,18-24,Male,E7,UK,Asian,44,44,40,28,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,18-24,Male,E5,USA,White,24,51,48,50,45,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1
1283,18-24,Female,E5,UK,Other,23,40,47,44,40,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
1284,18-24,Female,E5,USA,White,44,25,49,35,27,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1
1285,18-24,Male,E5,USA,White,54,33,46,35,32,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1
1286,18-24,Male,E5,USA,Mixed-White/Black,20,52,60,48,44,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
1287,18-24,Male,E5,USA,White,43,43,41,33,38,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1
1288,35-44,Female,E7,USA,White,30,43,58,40,41,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1289,18-24,Female,E5,USA,White,35,46,46,36,39,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1
1290,18-24,Male,E8,UK,White,31,42,52,42,47,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1
1291,18-24,Male,E5,Other,Other,47,28,46,36,34,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1
1292,25-34,Male,E6,UK,White,33,45,48,41,43,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1
1293,25-34,Male,E5,USA,White,53,32,49,32,32,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
1294,25-34,Female,E8,USA,White,43,53,54,38,51,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1
1295,18-24,Female,E5,USA,White,53,23,51,38,34,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1
1296,18-24,Male,E5,USA,White,36,36,54,48,33,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1
1297,18-24,Female,E5,USA,White,32,43,45,37,50,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1298,18-24,Male,E5,USA,Other,32,40,50,42,38,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
1299,35-44,Female,E7,USA,White,19,43,50,34,38,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1
1300,25-34,Male,E5,USA,White,45,39,56,44,44,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1301,35-44,Female,E5,USA,White,30,33,55,45,37,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1
1302,18-24,Female,E5,USA,White,38,48,47,49,49,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
1303,18-24,Male,E7,USA,White,29,49,55,52,49,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1304,35-44,Male,E7,Australia,White,35,36,39,39,45,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0
1305,18-24,Female,E5,USA,White,31,45,56,49,31,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1
1306,18-24,Male,E5,Australia,White,58,22,53,43,23,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
1307,25-34,Male,E5,USA,White,32,44,57,39,44,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1
1308,25-34,Male,E8,UK,White,27,31,45,38,43,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1309,25-34,Female,E7,Other,Other,32,43,47,46,42,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1
1310,25-34,Female,E8,Republic of Ireland,White,23,56,51,56,44,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1311,18-24,Male,E2,Other,White,41,34,39,38,40,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1312,18-24,Female,E5,UK,White,33,42,48,46,47,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1313,35-44,Female,E8,USA,White,26,52,52,40,53,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1314,18-24,Female,E5,USA,White,24,54,29,33,31,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0
1315,35-44,Male,E7,USA,White,27,46,50,49,49,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
1316,18-24,Male,E7,Other,White,20,47,51,41,50,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1
1317,25-34,Male,E6,USA,White,27,39,51,31,39,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1
1318,25-34,Female,E7,UK,White,36,45,34,34,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1319,18-24,Female,E5,USA,Asian,40,31,43,49,41,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1
1320,35-44,Male,E7,USA,White,29,38,44,42,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1321,18-24,Male,E5,USA,White,44,46,45,41,40,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1
1322,18-24,Female,E5,USA,Other,31,45,58,48,40,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
1323,18-24,Female,E7,Other,White,38,42,59,46,29,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
1324,35-44,Male,E5,USA,White,46,30,45,45,51,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1325,18-24,Female,E5,USA,White,40,36,53,46,34,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1
1326,18-24,Male,E6,Australia,White,42,26,48,44,38,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0
1327,18-24,Male,E6,Canada,White,27,42,55,41,39,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1328,18-24,Male,E5,USA,White,24,38,47,51,49,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1329,18-24,Female,E7,USA,White,29,45,53,54,44,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
1330,25-34,Female,E7,UK,White,53,34,54,32,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1331,18-24,Male,E7,USA,Mixed-White/Asian,50,39,46,54,33,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
1332,35-44,Male,E7,USA,White,48,32,52,44,37,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1333,18-24,Female,E6,Canada,White,53,30,33,37,55,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0
1334,18-24,Male,E7,USA,White,40,38,49,37,44,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1
1335,25-34,Male,E5,Other,White,15,42,51,57,42,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
1336,45-54,Male,E7,USA,White,48,31,49,37,42,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1337,18-24,Female,E7,UK,White,36,50,41,48,50,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1338,18-24,Female,E7,UK,Black,37,40,43,38,47,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1339,35-44,Male,E6,Canada,White,37,43,48,39,47,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1
1340,18-24,Male,E6,USA,White,52,26,44,40,21,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1
1341,18-24,Male,E4,USA,Other,30,59,58,39,48,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1
1342,35-44,Male,E4,USA,Black,43,30,39,41,38,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1
1343,35-44,Female,E9,Other,White,32,37,54,44,30,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1344,18-24,Male,E6,UK,White,38,44,33,36,35,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1345,18-24,Male,E4,Canada,White,49,31,38,26,48,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1346,18-24,Male,E4,Other,White,44,47,56,51,44,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1347,45-54,Male,E5,USA,White,44,39,49,42,43,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
1348,18-24,Male,E7,USA,White,43,27,52,40,26,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1
1349,18-24,Female,E4,USA,White,47,33,44,45,39,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0
1350,18-24,Female,E5,UK,White,26,55,48,35,32,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1
1351,18-24,Female,E5,USA,White,19,33,47,43,37,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1352,18-24,Female,E7,UK,White,40,36,39,42,51,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1353,55-64,Male,E7,USA,White,52,24,38,35,40,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
1354,18-24,Female,E4,USA,White,30,44,54,48,43,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1
1355,18-24,Male,E5,USA,White,46,33,55,42,32,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1
1356,18-24,Male,E7,USA,White,34,42,50,49,42,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1
1357,25-34,Male,E5,Other,White,21,44,50,43,46,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1
1358,18-24,Male,E6,Canada,White,40,41,44,37,45,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1
1359,18-24,Male,E5,USA,White,23,37,52,40,31,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1
1360,18-24,Male,E5,USA,White,31,28,49,36,43,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1
1361,18-24,Female,E5,Australia,White,41,46,56,43,50,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1
1362,18-24,Female,E5,Other,White,26,45,56,35,24,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1
1363,18-24,Male,E5,USA,White,44,32,50,48,33,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
1364,25-34,Female,E8,UK,White,39,36,47,47,54,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1365,18-24,Male,E5,UK,White,44,44,40,36,31,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1
1366,35-44,Female,E7,USA,White,35,33,48,50,35,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1367,18-24,Female,E2,Canada,White,37,38,46,31,25,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1368,18-24,Male,E4,USA,White,38,27,49,46,31,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0
1369,18-24,Female,E5,USA,White,50,44,53,33,33,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1
1370,18-24,Male,E5,USA,White,40,50,53,46,40,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1371,25-34,Female,E6,USA,White,57,41,47,35,30,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1
1372,25-34,Female,E8,UK,White,30,37,35,48,38,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1373,18-24,Male,E5,USA,White,48,41,50,41,32,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1
1374,25-34,Male,E7,Canada,White,47,41,44,46,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1375,45-54,Male,E7,UK,Other,30,36,46,42,41,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1376,18-24,Male,E4,UK,White,26,51,48,48,34,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
1377,35-44,Male,E7,Other,White,50,36,52,32,39,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0
1378,25-34,Female,E8,UK,White,42,42,43,52,48,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1379,25-34,Female,E8,Canada,Mixed-White/Asian,50,33,51,43,54,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1
1380,18-24,Male,E5,USA,White,30,43,56,42,44,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1
1381,25-34,Female,E7,UK,White,25,45,39,40,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1382,18-24,Male,E5,USA,White,26,43,53,54,50,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1
1383,18-24,Male,E5,Other,White,24,38,52,50,34,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
1384,18-24,Female,E7,USA,White,29,42,49,48,43,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1
1385,18-24,Male,E5,USA,White,22,48,55,39,51,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1
1386,18-24,Female,E5,UK,White,33,37,44,43,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1387,45-54,Female,E5,UK,White,35,33,53,39,40,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1
1388,25-34,Female,E9,USA,White,41,42,56,39,37,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1389,35-44,Female,E6,UK,White,42,43,49,39,35,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1
1390,18-24,Male,E5,USA,White,34,43,52,38,44,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1
1391,18-24,Male,E7,USA,White,44,42,42,43,41,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
1392,18-24,Male,E5,USA,Mixed-White/Asian,31,53,57,39,32,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1
1393,45-54,Male,E6,UK,White,32,41,41,40,43,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
1394,25-34,Female,E8,UK,White,49,42,45,43,45,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1
1395,25-34,Female,E8,UK,White,43,40,47,48,51,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
